ONTOTERM,right atrium auricular region,esophagus squamous epithelium,skin of leg,uterus,frontal cortex,esophagus muscularis mucosa,subcutaneous adipose tissue,right lobe of liver,transverse colon,upper lobe of left lung,spleen,amygdala,sigmoid colon,skin of abdomen,cortex of kidney,substantia nigra,anterior cingulate cortex,left ventricle myocardium,caudate nucleus,gastrocnemius medialis,tibial artery,dorsolateral prefrontal cortex,fibroblast,prostate gland,nucleus accumbens,gastroesophageal sphincter,venous blood,breast epithelium,C1 segment of cervical spinal cord,putamen,K562,omental fat pad,tibial nerve,adrenal gland,thyroid gland,Peyer's patch,stomach,ascending aorta,lymphoblast,pituitary gland,left ovary,vagina,testis,cerebellum,anterior lingual gland,coronary artery,Ammon's horn,body of pancreas,hypothalamus,urinary bladder,endocervix,fallopian tube,ectocervix
ENSG00000105287,1.0146624345,1.5489481636,1.808361929,1.623136367,0.9238739574,1.3063590601,1.6019131349,1.0757320559,1.4174843607,1.7318666829,1.9558143805,0.8022427253,1.3259846663,1.7820818083,1.3396213889,0.7663146334,0.7891367127,0.8897002613,0.8829720685,0.7554059616,1.3038406167,0.8215934161,1.1246373608,1.6596397798,0.8875658994,1.3461505526,1.5426394704,1.6288546376,0.8111714791,0.8261341443,1.4029705102,1.5138167392,1.5454231348,1.1927232726,1.7206524777,1.5695707218,1.2995940963,1.3888751601,1.6566403648,1.6416887553,1.5063677797,1.6295818097,1.3072847926,0.5994564325,1.5146346237,1.3691308472,0.7663392239,1.0777459455,0.8327491892,1.4169615442,1.5975436273,1.6636422814,1.6176850266
ENSG00000181085,-0.1670404795,0.8681196996,0.9932067173,0.9226387962,0.4696604054,0.3316248005,-0.5658996581,-0.3792796904,0.3329742341,1.3345451624,0.3868794933,0.5619167573,0.3610433355,1.028749338,0.9821571853,-0.5629693979,0.6484770045,-0.9647219396,0.557237176,-1.0049907356,-0.2198304793,0.2677733352,-0.6069491575,0.8549790727,0.3106068412,0.4197408459,-1.8818155958,0.5885112882,-0.2543031167,-0.455015867,1.0345351622,0.3300334662,0.8482723169,-0.7953905509,1.6918080671,0.3833270153,0.2006179409,-0.2145920966,-0.8312691166,1.3565927992,0.3501153315,0.978676833,1.7387372115,-1.301222912,0.7708847227,0.0634846747,0.6343447448,0.6874149483,0.8316126137,0.3680693766,1.3038286543,2.1090944215,0.7323407479
ENSG00000028116,0.7453571862,1.121955471,0.8678508356,1.1344790064,0.3325810937,0.9751720526,1.0358866245,0.5719580901,0.8659913416,1.0193073887,0.947499208,0.5571095733,0.9239145958,0.8602257684,0.6208364576,0.7929325504,0.2530588729,0.6030702279,0.4700508822,0.8099966851,1.0689560147,0.2908012346,1.1125927499,1.0122377439,0.3688298426,0.9534160498,0.2383881547,1.013869697,0.9380215057,0.5129734037,1.4119631208,0.9320634378,1.0013248464,0.9371542579,1.0553758637,0.8014890875,0.7397733376,1.015416906,1.5662537207,0.9257181576,0.9216563557,1.1014597971,1.1166758779,-0.039654052,1.029773263,1.0212320174,0.6349686629,0.6762002128,0.54809155,1.0047846021,1.0523105743,1.0476204915,1.0437914053
ENSG00000183735,0.7449189642,1.0173711565,1.0112767188,1.198163827,0.8979498279,1.0813481798,1.1655092884,0.8142065035,0.9906882474,1.2715476635,1.1894519103,0.639304042,1.065673923,0.9835971631,0.7489102205,0.7949647687,0.7774331782,0.5574142606,0.7094569971,0.9227497518,1.1209104729,0.918030314,1.2236448359,1.1359475251,0.6837042956,1.0686929588,0.4294887849,1.1535972268,0.8559843101,0.6140280268,1.2298795505,1.0764392566,1.1872115165,1.1815443914,1.1421342232,1.1166331411,0.9117220197,1.1213180856,1.3820801934,1.1339048788,1.102299326,1.1528692641,1.3628167939,1.1260766265,1.0548474177,1.09430041,0.7150910215,0.5567296173,0.8778031018,1.19486499,1.216582647,1.2014347801,1.185481196
ENSG00000095015,0.2197333855,1.0141722916,1.2825490156,0.7464250997,0.1821569788,0.4684108506,0.7749548645,0.3395131237,0.5086676403,0.9502857218,1.2688015983,0.3095991693,0.4662105298,1.267877618,0.6066233807,0.337538597,0.2305349377,0.1184129809,0.2703975716,0.004747988,0.3752641003,0.1938946133,0.3183121748,0.7607476515,0.2615965282,0.5112965901,0.6435404057,1.0766445458,0.3573737799,0.1768699842,0.7263539893,0.7118835238,0.8995614384,0.5004514624,1.2530420161,0.8969672945,0.470651647,0.457121098,0.6412107716,0.60288656,0.7620550422,1.0910670941,0.9060302302,0.6071000731,1.0744942868,0.5920265081,0.2493169837,0.5726614027,0.3093615533,0.6176432999,0.7562249555,0.9555474586,0.8383735578
ENSG00000007047,0.9891226307,1.1219805347,1.3811215238,1.2783269655,1.4939353174,1.238578502,1.1131023332,0.9608414972,0.9202564081,1.1865092036,1.0824241961,1.15929352,1.1832960195,1.3704217459,0.8716033615,1.1214354925,1.382184667,0.7631937469,1.3415920951,1.0684057786,1.2509238292,1.426261945,1.221044093,1.2599432841,1.3472229236,1.2193538569,0.7349936751,1.1401482535,0.9346926129,1.2916907517,1.1357715575,1.068467616,1.1680306008,1.0541560832,1.191564868,0.9387303021,0.9814440701,1.1967005503,1.0648485979,1.2911494403,1.3454080627,1.2428790285,1.7394452758,1.4093203709,1.0814278152,1.1281780248,1.3129129386,0.7353622769,1.2409697255,1.3453799639,1.3270681865,1.274934288,1.2997271128
ENSG00000165731,-0.8026840264,-0.7182045274,-0.3425299173,-0.1825638876,0.3177073447,0.0229679691,-0.1407270742,-0.2125602911,0.0683591385,-0.4835401842,-0.8229004625,-0.397225018,0.3532219314,-0.3252620067,-0.5056198419,0.5902337333,0.1678942218,-0.5461625983,-0.423655257,-0.4407784482,-1.0406884325,0.3913166391,-1.3230628853,0.0304750723,-0.2356378055,-0.0139851517,-1.2950674859,-0.1448699294,-0.2747750869,-0.4883884004,-2.3986758169,-0.0629007534,-0.5003370845,0.272393511,-0.2697684477,-0.0708379212,0.0166229818,-0.8304969513,-1.5929494405,0.571873434,-0.3438768291,-0.0463281587,0.320643468,0.3849917416,-0.2817876122,-0.4847766646,-0.2313727327,-0.4973935045,0.4282566489,-0.3763845013,-0.0682209192,-0.187975173,-0.1192078746
ENSG00000096968,0.5189360962,0.7915752679,1.0733014797,1.0175462301,0.4925283652,0.8853444537,1.1448397013,0.1428165668,0.7122812061,1.0701075135,0.9843294687,0.2533889005,0.8192344272,1.0103020126,0.3499908493,0.3631388201,0.3229616632,0.4409354729,0.3166965349,0.6010236415,1.5906633888,0.4452349877,0.6460263642,0.7347811063,0.3179239172,0.888704268,0.5026580102,1.0030322803,0.4946660372,0.1542462445,1.1262018116,0.9605842717,1.1235962998,0.5539371448,0.7642351357,0.8193336219,0.6270573827,1.418427788,0.9506411886,0.5643822891,0.9830278151,1.0610626475,0.8733462172,0.7599792059,0.6048415075,1.2752653588,0.2623264968,0.149832116,0.3965346987,0.9991319387,1.0387642015,0.9664568017,1.0646277287
ENSG00000172071,0.8021233125,0.9286904051,1.0451394236,0.997281505,0.6056712044,0.8014293086,1.0730918478,0.6750422499,0.9568429309,1.1465301119,0.9553150391,0.429984162,0.820156867,1.0311657173,0.5526721192,0.5164576205,0.4724937776,0.4595109628,0.4751802672,0.7161549227,1.0844214594,0.5724064478,0.9737552509,1.0030671609,0.4331842091,0.8477411171,0.0302871007,1.1324711449,0.7481368032,0.4071632636,1.1632014019,1.0442648018,1.2319123089,0.9877841842,1.1538271805,1.011146993,1.0870763691,1.0474532539,1.6297747112,1.1266126351,0.9984638194,1.1311890103,0.7012459065,0.855733346,1.3171348488,1.0380746441,0.4144509335,1.2119164801,0.5202829908,1.2022435819,1.1887223091,1.050715091,1.165813905
ENSG00000135250,0.8300256803,1.0969233133,1.3094240996,1.25979393,1.5072050124,1.0987257899,1.1987495339,0.720767064,1.0564822051,1.2161573031,1.1355836629,1.2818096241,1.1577433022,1.2922521365,0.7669285467,1.415558169,1.4879666054,0.6473559141,1.3076326023,0.8238824582,1.1916696643,1.6345824428,1.425687467,1.1694548711,1.3312987181,1.1138977759,0.8302405494,1.1944626416,1.4602327903,1.223481541,1.5638564281,1.097710159,1.3366368551,1.078104559,1.1375753511,1.0539266311,0.9611626982,1.1696044743,1.3330145579,1.2817547733,1.1648998802,1.2027825547,2.0651090123,1.5813087509,1.1494107971,1.17321007,1.3648226867,0.6963278067,1.4729999754,1.2370158718,1.2468135858,1.2081537793,1.2365759944
ENSG00000086288,-1.6364921193,-1.0317370402,-0.8472369486,-0.8164867092,-1.2598264601,-1.1256849598,-1.0404566337,-1.1475450061,-0.7706692065,0.0903800087,0.600802659,-0.8173845653,-1.1774460722,-0.6283933059,-1.1382948257,-0.3279419936,-1.3446734987,-1.7379977272,-1.0163028108,-2.27337663,-1.4321846696,-1.5557739784,-2.8728997073,-0.541943766,-1.3027132234,-1.0670043866,0.515295197,-1.1032849709,-0.0858270861,-1.0302555148,-2.5534751916,-0.6968858682,-0.2723970908,-1.5410522032,-0.871994751,-0.5313118486,-1.1641098554,-0.9078274307,-0.2162746836,-0.9123573466,-1.7629671288,-0.8314453049,1.0670104872,-1.5562491773,-1.0632521262,-1.0026197497,-0.6969880892,-1.9793793311,-0.6024982066,-1.0992601611,-0.7513558262,-0.3127340462,-1.0994008787
ENSG00000188130,0.9593879573,0.6833004895,0.5235387861,1.5957314519,1.4321628168,1.1832328368,1.083199264,0.1833171415,0.7768569119,1.2527476584,0.9841740899,1.07927975,0.9292669107,0.5472146519,0.9906618374,1.0555178445,1.2654659035,0.8969667121,1.188710567,2.1169570367,0.5960800995,1.3240816286,1.4314123265,1.336488892,1.2201339024,1.1416802123,-0.4329694795,1.1188893065,0.8441648707,1.1045960325,1.4410138098,1.253750356,1.176424681,0.6182357301,0.9391468837,0.9341582479,0.7836412836,0.8826256755,1.3243659949,1.6942046892,1.3942950001,1.1055000409,1.0743547072,1.7216202351,0.6997185007,0.9960674395,0.9840892757,0.2092251517,1.1612411981,1.0446710883,1.3079828219,1.4445887551,1.229993492
ENSG00000157106,0.8325590039,1.097188648,1.3217383655,1.2503805767,0.8037735966,1.1557409957,1.163475254,0.7323641055,1.0966509905,1.1397641756,1.0746062401,0.5447487477,1.1267281801,1.3514372163,0.7522650348,0.6508500843,0.6500187827,0.6899535963,0.7034656706,1.378497387,1.2061791964,0.7471177008,1.2421491299,1.100713778,0.7487577502,1.1313164272,0.3838348605,1.1183239101,0.7988949785,0.5658117865,1.2102334692,1.0400593997,1.22082563,0.8659992969,1.2875363674,1.1463690111,0.914540673,1.1783804519,1.370580287,1.088610554,1.1478670528,1.1777852335,1.1837909754,1.5137696565,1.0752577987,1.1267164943,0.5891121141,0.7085341146,0.6746140926,1.2485286092,1.1582429883,1.2011397864,1.115727551
ENSG00000070770,1.1464552724,1.3498357367,1.9099999995,1.5960498398,1.29532061,1.5594587592,1.5225739388,1.0191088595,1.3650372214,1.4754338044,1.3520959871,1.022584727,1.5842856013,1.8342929454,1.1753593568,1.0445598275,1.1635084962,1.034964223,1.1355196682,1.3248027588,1.5924276803,1.2609762095,1.5123160228,1.4093568123,1.1357703929,1.5208103497,0.6418722337,1.4663771455,1.1079007618,1.0447981422,1.8300856194,1.4510090436,1.5264285755,1.3100820743,1.4968600722,1.3410470748,1.4052190444,1.506493894,1.6900279783,1.4352299934,1.5626241341,1.4692517969,2.1938597214,1.27109678,1.3710055412,1.4903643064,1.0440462066,1.2786867539,1.1325251376,1.5889166003,1.5644830035,1.4440709837,1.4377142422
ENSG00000136573,-1.2563991719,-0.1657659203,-1.2922536491,-1.248235709,-1.7099828992,-1.4967934844,-0.7283383444,-0.1216785145,-0.0443085601,0.1352474284,1.8995309029,-1.8538263278,-1.1354062031,-1.0288869363,-0.3564250964,-1.339046936,-1.8178233246,-1.932325697,-1.856271873,-2.060320315,-1.8960039313,-1.8929607078,-0.3529028373,-0.4725417422,-2.0084784831,-1.3959890832,0.562909387,-0.49241761,-1.5840785181,-1.9884221256,-2.5844831345,-0.433740039,-1.1820092758,-0.7764569133,-0.1711308807,1.0186069742,-0.2633345482,-1.1492909794,1.9317243984,-0.8371761453,-1.2473814549,-0.6972634837,-0.3637153867,-1.0529207074,-0.2770926404,-0.7413845586,-1.6379861714,-1.2522894833,-1.3074338085,-0.7667897677,-0.9497721997,-0.2741480186,-0.7835259002
ENSG00000162434,1.3589516467,1.4234083576,1.7175356773,1.7470615418,1.2767857558,1.6095463126,1.8990343788,1.166165295,1.5375907358,1.8417125274,1.7866458652,1.1069293504,1.6067809329,1.6363865243,1.2929438915,1.1751450527,1.191512993,1.2265608761,1.2147905311,1.5728920652,1.7721107703,1.3158551661,1.9331672439,1.4737766338,1.1589967587,1.615595903,1.3440357774,1.7836250933,1.2505864693,1.0892907554,1.5152650281,1.7793070106,1.639223435,1.4510757529,1.6724756632,1.664371944,1.3818549191,1.6511176636,1.5448921284,1.6104739065,1.7466170821,1.6387857907,1.5361993017,1.6086671952,1.4943835147,1.664772148,1.1219703303,1.2194360248,1.2510637684,1.7942457725,1.8250395286,1.6499153037,1.7219768479
ENSG00000168297,0.9651135861,0.972901863,1.1321708286,1.4492861485,1.5098474797,1.2691310722,1.2968239707,0.6917308044,1.1179139896,1.3240641796,1.3377101044,1.3286166885,1.3275887283,1.0758191879,0.899424109,1.6510148608,1.2355950258,0.634312375,1.4080575812,0.9299688502,1.257215785,1.3535444165,1.6016581983,1.1193758195,1.2804129687,1.2584985308,1.1353960877,1.2038002919,1.9108681706,1.3854257815,1.0522628234,1.2413642679,1.3891203472,1.1651012853,1.6908319976,1.185069037,1.0261100943,1.2131648339,1.1033840922,1.1826039308,1.2521452162,1.4766019438,1.1906383988,1.7198487691,1.0217757105,1.2608353086,1.5107247686,0.6424784646,1.3955941504,1.3229934038,1.7518516224,1.2843445041,1.6321043518
ENSG00000205111,-1.6624765186,-2.0715614083,-1.707243285,-1.8682893378,-1.1185487887,-1.9305451883,-1.4414521725,-2.0298967909,-1.769230807,-1.1882197396,-1.5552042939,-1.4690499918,-1.6461557374,-1.8762270984,-1.2783757535,-1.4063250562,-1.2300284927,-1.8165823983,-1.2977962902,-1.8482339612,-2.1565258581,-0.9277765534,-1.1017734371,-1.160023844,-1.0080331095,-1.6646508822,-2.8512309048,-1.3879173238,-1.708524269,-1.3826324749,-2.7172278547,-1.6155539297,-1.4293380391,-0.5136765271,-1.473315805,-1.6999250413,-1.7529531802,-1.7224547139,-2.2578066263,-0.2386911856,-1.3612623102,-1.8754568826,0.4274606166,-1.2915360482,-1.9219446559,-1.7999547135,-1.1461665392,-2.088883708,-0.7310526393,-1.0340508879,-1.8172254055,-0.626840791,-1.7178461587
ENSG00000212122,-2.2320387132,-1.8283630998,-1.7657483765,-1.9878845585,-1.8941052891,-2.3918555588,-2.2985021803,-2.3069078577,-2.4088617799,-2.1631359755,-2.3729633723,-2.2029885523,-2.5352865417,-1.7011845776,-2.3663198319,-2.1006920889,-1.9406807005,-2.4477771027,-2.1277780367,-2.663886376,-2.5744888644,-2.0834233621,-2.1755161879,-1.2793125444,-2.1489721684,-2.2433472032,-2.8781647515,-2.0652012195,-2.2152594791,-2.2469375037,-2.8380254041,-2.1776263726,-2.1262950123,-2.422744571,-2.3957364799,-2.3012246689,-2.4540513742,-2.4413171547,-2.7360677698,-2.0330301066,-1.6751409035,-1.748743782,1.5691628535,-2.0565347502,-1.7667110084,-2.4276634696,-2.1025508686,-2.3817634739,-2.2287672501,-1.8947079707,-2.042335634,-2.3940465709,-2.1360864035
ENSG00000142235,-0.2747019818,0.4983126339,0.2000448713,-0.6240382679,1.4015816097,-0.5153780971,-1.0341574545,-1.065874689,-0.4173424812,0.1978535906,-0.3001180889,0.9841055732,-0.5882040122,0.2277719572,-0.0043259151,0.7768823659,1.2106345573,-0.9191275823,1.2108412341,-1.9175480818,-1.140941969,1.3169680747,-1.0866247996,0.4779727167,1.2860466081,-0.4350654716,-0.7513669407,-0.2249761968,0.48876886,1.1381380115,0.3745754956,-0.7771054191,-0.9227924016,-0.244920613,0.4889536009,0.0916669075,-0.1068050924,-0.050433833,-0.6741991561,1.0463253998,-0.5541866469,0.237960267,-0.1010028615,1.36938111,0.3848104738,-0.6228864215,1.1169363195,-0.1294436275,1.0448497849,-0.2052757007,-0.1694196876,-0.0423308395,-0.3151232167
ENSG00000169967,0.505763782,0.6988816459,0.9286324276,1.0293462112,0.5141632473,0.8366955291,0.9598215491,0.6389520364,0.7994409511,0.9824948802,0.8572589278,0.3733635207,0.8427323918,0.9266041783,0.4719737802,0.4855714203,0.4074549798,0.2768860501,0.4504444409,0.7342874929,1.0136581991,0.484149522,1.0648851449,0.8264962127,0.4879301679,0.8450412952,0.6117643235,0.8814642614,0.6459541773,0.3555678649,0.590010619,0.8102071064,0.9903783985,0.7323592838,1.0219518987,0.9169462001,0.6492084639,1.001666003,1.0105478474,0.9133410427,0.9426302748,0.9088407332,0.8419382038,0.8861125935,0.8327940025,0.9057788473,0.4133306678,0.4411917536,0.4787063412,0.9729256066,1.0068700921,0.9988957941,0.9159740676
ENSG00000143479,0.8236992053,0.1226528251,0.140857806,0.6782692055,0.1345325994,0.364214086,0.5242514043,0.118383603,0.0826248412,0.5852566437,0.0734668268,0.020186718,0.3163126448,0.1188348857,0.1936091142,-0.0423036925,0.1182311623,0.6423169393,0.0822739824,-0.3471563837,0.5119927811,0.1247787221,0.9755890604,0.3277789193,0.0198016355,0.4470027371,-0.4916844405,0.6609789607,-0.1220255201,-0.2106927992,1.2302072452,0.7601584989,0.3685256854,0.2369170067,0.6615913803,0.1493481789,0.247753812,0.4627176114,0.6568738942,0.8166943783,0.6355666821,0.4235771563,1.5487681276,-0.1654389456,0.3914780158,0.6326969352,0.1399162327,0.0992209464,0.2419315653,0.3566971322,0.690773539,0.7822143902,0.4928011523
ENSG00000172315,0.3956594671,0.8279694589,0.865134204,0.8228654934,0.4245922007,0.8074474298,0.6737793453,0.4316948026,0.6694167367,0.753648944,0.7853307027,0.333772763,0.7678522615,0.8962718498,0.4837864221,0.4459199554,0.3921626577,0.2186207986,0.3670381417,0.445144457,0.7144555925,0.4654755279,1.0979695114,0.9023274767,0.3680758075,0.7858533056,0.0043440321,0.7513730529,0.5336915628,0.2658978915,0.9486414146,0.735045874,0.7771907974,0.7769783302,0.7871417861,0.7051257902,0.6353101538,0.8058013491,0.937967825,0.8128583528,0.7541913132,0.823669672,1.1514391827,0.5286709794,0.7761615095,0.7880143839,0.3872765239,0.2763853092,0.5440335238,0.93563466,0.8827704458,0.8690073636,0.869379631
ENSG00000151422,0.2521198877,0.5477323562,0.6212626291,0.6778060829,0.2337208368,0.5628082808,0.6631812913,-0.1396231851,0.289661341,0.6262930107,0.236088401,0.1574980084,0.5544525272,0.585136807,0.1318411034,0.2095168769,0.2066190107,-0.075380296,0.2115497967,-0.0999794355,0.7056198802,0.2318455535,0.6400620868,0.434937771,0.2081435385,0.6165808422,-0.6558086613,0.5575689341,0.3491049875,0.1011209297,0.8909606247,0.5109214015,0.919116585,0.3833195085,0.7189449561,0.2828202985,0.1801319728,0.6313447771,0.6618563641,0.504621365,0.5565538332,0.6159815539,1.2829309066,0.5035733386,0.4137432914,0.6376749001,0.123043144,-0.1449154756,0.2291124616,0.5880152756,0.6805234624,0.5317875582,0.6788677948
ENSG00000196455,0.9105922061,1.1312494618,1.3394431278,1.369216019,1.2483989198,1.2616865819,1.306437996,1.2028039341,1.163064449,1.3443907296,1.3938114478,0.9235175216,1.270019967,1.3107074667,0.9612891171,1.0503570371,1.08844576,0.752697485,1.1014491421,0.8571861047,1.2686153911,1.239907684,1.1388700821,1.308155944,1.0550762372,1.2698680167,0.40147227,1.3230090099,1.0398860478,1.0479162814,1.1065716399,1.2110589516,1.4375697181,1.2020156177,1.4391182939,1.2212593874,1.0686701376,1.3018025988,1.0582383166,1.4673724003,1.2892331342,1.2693872289,1.4573004351,1.2517791924,1.1700182107,1.2811308573,0.9931405982,0.8243438244,1.1338683932,1.2851840063,1.3264735985,1.3845995192,1.3154308425
ENSG00000070019,-1.6999969034,-0.8928688857,-0.2324587044,-1.0192742,-1.5226179572,-1.9672510144,-1.6875918443,-1.6920578621,0.6288317088,-1.9025802431,-1.2514700812,-2.0590724995,-1.0101574557,-0.7114682035,-1.8998895664,-2.243323637,-1.5390858233,-1.7299973545,-1.3666299466,-1.8345267929,-1.9476398055,-1.3883251225,-2.5415538964,-1.550132076,-1.3644417642,-1.9638290287,-2.0076658364,-1.5749041585,-2.1206118478,-1.4631348619,-2.5340891119,-1.7000873719,-1.4931280693,-2.1251878102,-1.6242045286,0.9820861478,-1.6388619425,-1.2003734353,-1.4308643228,-1.5295454833,-2.0080612768,-0.9461706276,-1.0093672272,-2.1169267522,-1.0123299479,-1.8307361389,-1.8450111233,-1.5781398628,-1.8007846787,-1.1953366061,-1.5907779769,-1.0293359457,-1.2227286613
ENSG00000185324,1.439661249,1.8291534833,1.8245116778,2.0510786819,1.9352022901,1.7795056194,1.7148513537,1.8707747159,1.940132078,1.9538681183,2.0464268342,1.4987889536,1.8561253582,1.8872274538,1.8421898349,1.5137673645,1.6979785542,1.3056177632,1.6466674986,1.3846418951,1.6580398994,1.7820674648,1.7169037674,2.0645001404,1.725477058,1.7959205582,1.0750292982,1.8777080574,1.4488393185,1.5399364733,1.7232328737,1.7733730533,1.8866003539,1.8140750191,2.2480115523,1.975245948,1.783698461,1.7415191736,1.6851158411,2.2245539949,1.9787508886,1.9541211612,1.9397902289,2.0320769466,1.7967550004,1.7881383239,1.6178591844,1.7154874764,1.6861596783,1.8793637334,2.0646142264,2.0158292842,1.8103041114
ENSG00000142627,0.8472511713,1.9999519757,1.4576530337,1.1739645011,0.1923286381,0.7725513636,1.1159147857,0.7964290384,0.8948992185,1.219454476,0.7750816944,0.1095580963,0.6995593034,1.5002642486,0.8627909888,0.2625372379,0.1154014793,0.6680190906,0.1614940323,0.3076560766,0.77493359,0.1415800694,0.760447746,0.9763989187,0.0790455081,0.84595933,-1.4141175248,1.1469458112,0.2176943581,0.1527906328,-0.6145867093,1.2330734144,1.2996606228,0.8063138193,1.2445808018,1.0293377159,0.8480158472,0.9942176415,-0.6309946027,0.8383581293,0.6935385597,1.6626692972,0.4080468908,0.0507341953,1.3964956619,0.959674188,0.106378624,0.6054698404,0.1772225986,1.1468774475,1.1429506748,1.1438296811,1.3655272324
ENSG00000198604,0.6432187521,1.289540658,1.3731654792,1.0805166803,0.3493777058,1.0113870732,1.263430467,0.8250471406,1.0951186757,1.4580638552,1.5213587742,0.392590041,0.997440962,1.4117134977,0.6446211681,0.5240631192,0.2813926858,0.4329252461,0.3629308781,0.7384163939,0.9956728878,0.2905249437,1.2413996087,1.1670496443,0.3590501667,0.9922981403,1.2344856939,1.2499049629,0.627648542,0.3131100627,1.3582869044,1.2026790094,1.1731987862,0.8579660617,1.1498110318,1.2124526257,0.9182561194,0.9337606867,1.5102666411,0.7829219061,1.0814642837,1.2402120376,1.5866404405,0.3952619046,1.1869672952,1.0018301247,0.3848503626,0.6457662605,0.4353591237,1.1601127562,1.1906338438,1.2898593557,1.1122456218
ENSG00000105613,-0.7071070048,-0.385656226,0.7627280867,-0.344125915,1.855572113,-0.0305889834,-0.795473633,-0.3229841142,0.0585123387,-0.5892354697,-0.5772782284,1.0905696984,0.321484338,0.6535585994,-0.9098642765,1.0797644878,1.4689984558,-1.1381635488,0.8217566548,-1.3485089199,-0.3372878106,1.6427034023,-0.6709195072,-0.1305690518,0.9365294457,-0.090987746,-0.9878760898,-0.5569841465,0.6101918157,0.6803868544,1.0781600012,-0.7938684392,-0.4993757196,0.058712463,-0.4501036061,-0.1126218652,-0.0768946119,-0.4435644691,-0.0888834677,1.6222965057,0.1176897286,-0.2025627262,1.0633410256,2.287548359,-0.1987701068,-0.5347542766,1.2555979022,-0.2348074132,1.5181085896,-0.1486653353,-0.2709044236,-0.248126993,-0.3517736208
ENSG00000197122,0.9023410434,1.5767340161,1.3278339024,1.7596071616,1.1481051736,1.4268037645,1.182613947,0.578709917,1.6506476914,1.5111115245,1.4019730093,0.8090676945,1.6096665209,1.3116046125,1.2542002215,0.6911315993,0.9939408387,0.3851015647,0.9241341889,0.2235058775,1.3813943033,1.1081423803,1.2034724174,1.7788578924,0.9943438674,1.4775334438,0.2670416547,1.2394558594,0.5622492748,0.803589665,0.8878084084,1.0717599955,1.3903802344,1.5250388179,1.3080915181,1.6426375727,1.6005581088,1.6725467374,1.6037088906,1.492473237,1.5962194203,1.6862381574,1.7665894243,1.1668771096,1.2510259302,1.3337445251,0.8657558177,1.2972064881,1.0267461359,1.8568265735,1.6703326654,1.602123789,1.6854268188
ENSG00000198586,0.6509152577,0.9204468827,1.0549661432,1.1555020976,1.0158535279,1.1589429368,1.0451111114,0.7581199609,1.0873930297,1.0026776311,1.0676494037,0.8406497193,1.217368317,1.027271582,0.756456053,0.9642423855,1.050472461,0.4219838486,0.9098512898,0.6461090407,1.1596687783,1.1399445588,1.1140703874,1.0949764372,0.9410361342,1.1569729716,0.3419828482,1.0481179971,1.0017686255,0.813697034,1.6092926025,0.9247629242,1.0973025194,1.0471579647,1.1164148928,1.0721399202,0.9315940236,1.0824038638,1.7777571133,1.0164184985,1.1461853913,1.1193176803,1.3021284131,1.0590844296,0.9781701564,1.0390323261,0.8871558216,0.6726144892,0.9667567282,1.2059896847,1.1638421603,1.0431773123,1.1339248135
ENSG00000140795,1.4614310862,-1.3497626382,-1.353396205,-0.6412035397,-0.6758991674,-0.9213172922,-1.180807346,-1.3712243504,-1.3078904495,-0.8340904161,-0.957195715,-0.7838487681,-1.0348204987,-1.4284906465,-0.5610229113,-1.1058125636,-0.7100147905,1.1892891913,-0.488869123,0.6012732856,-0.6884524941,-0.685839922,-1.3001466835,-0.9180279946,-1.0231648723,-0.9658615187,-1.4720104755,-1.2617877547,-0.7309730779,-1.452516372,0.7150971816,-1.365445335,-0.7418334169,-0.9211728827,-1.1880993827,-1.2441716547,-1.2195169706,-0.7964266916,-0.6744132562,-0.462569163,-0.5866027863,-1.1232331644,0.8239460992,-0.9202341379,-0.6189576271,-0.8727035572,-0.376525338,-1.3096608658,-0.3000722048,-0.8046565211,-0.5764047097,-0.0863835693,-1.537519959
ENSG00000115687,0.1835193048,0.9350213216,0.9916502158,0.8739313762,0.9248871339,0.439573414,0.6990936971,0.3764651028,0.8381625862,1.0905515398,1.1670948126,0.3729637682,0.5744761824,0.9801575414,0.7566143622,0.2517117742,0.5662207362,-0.0609263853,1.1909967344,-0.0463377911,0.3709336613,0.7945636121,0.5041097695,1.2815804168,1.1161230678,0.4498519752,0.4258090722,0.7947129661,0.2707067413,1.0259441363,0.9671354101,0.5799575117,0.7861089697,0.4044449395,1.2658723901,1.0998392676,0.708459743,0.4166949708,1.6449719423,1.1788615975,0.7161565185,0.8609081616,1.5918035591,1.2648703592,0.8815247392,0.4894426284,0.4397417522,0.6554023209,0.6805660439,0.7546855433,0.9512547942,1.0879163715,0.8252787512
ENSG00000112739,1.1851524986,1.4655130573,1.5007363007,1.7169658732,1.1030848569,1.5373994599,1.5841348538,1.0832249718,1.5028291148,1.5741114419,1.5768115414,0.9433447772,1.5581028738,1.4972007207,1.1507373213,1.017368894,0.9874320637,0.9892911205,1.0279887154,1.3880613238,1.5406421685,1.0674180869,1.5353691523,1.5504059197,1.0365365853,1.5369321509,0.5420540821,1.5992410213,1.1538128535,0.9300134964,1.699429576,1.4540434904,1.6923674643,1.4047192588,1.6370234217,1.581416255,1.3631584977,1.4792561134,1.5941789002,1.5062505653,1.6686551062,1.59709171,1.4492755247,1.630568318,1.5099270578,1.470198104,0.9554953702,1.1506555932,1.074229577,1.6112362936,1.6617758943,1.689512793,1.6183372588
